unique_user_id,course_name,course_platform,QID334_p,QID355_p,QID389_p,QID383,QID354,QID699,QID601_1,QID601_2,QID601_3,QID601_4,QID601_6,QID601_15,QID601_16,QID373_11,QID373_12,QID373_13,QID373_14,QID373_15,QID373_16,QID373_17,QID373_21,QID373_22,QID373_9,QID387_25,QID387_27,QID387_28,QID387_30,QID387_32,QID387_34,QID387_37
016ed6c91b96da3a0121998a50d40c24,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,1.0,3.0,3.0,3.0,2.0,3.0,,,,3.0,2.0,,3.0,2.0,,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0
a5c96d48a47a0c7e602d63e74af7dadd,INTRO Fall 2014,COURSERA,,,yes,yes,yes,1.0,2.0,2.0,3.0,2.0,2.0,,,0.0,2.0,3.0,4.0,4.0,1.0,4.0,0.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0
4759a2be9f353e98e27dd7f3c12fbc41,INTRO Fall 2014,COURSERA,,,no,yes,yes,1.0,2.0,2.0,1.0,1.0,3.0,,,,2.0,2.0,3.0,,2.0,4.0,1.0,,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0
dfa64900126a18d4ef755c28b2bcbb1d,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,1.0,2.0,2.0,3.0,1.0,3.0,,,,3.0,4.0,,2.0,2.0,,2.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0
ba4c2cd609a1cc248986b65ead1d98c2,INTRO Fall 2014,COURSERA,Post-doctoral researcher,False,no,yes,yes,2.0,2.0,2.0,2.0,2.0,2.0,,,4.0,4.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
6864323f9177466df670b22f4b38f87d,INTRO Fall 2014,COURSERA,,,no,yes,yes,2.0,2.0,3.0,2.0,3.0,2.0,,,2.0,4.0,1.0,4.0,2.0,3.0,4.0,2.0,,4.0,3.0,3.0,1.0,2.0,4.0,4.0,3.0
68bd7aa68f37fd81ff45260813b06743,INTRO Fall 2014,COURSERA,Post-doctoral researcher,True,no,yes,yes,2.0,3.0,3.0,3.0,2.0,3.0,,,,2.0,3.0,3.0,4.0,4.0,2.0,0.0,,4.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0
94ba066008c5988c9243331515f24ffd,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,1.0,3.0,3.0,3.0,2.0,3.0,,,,2.0,1.0,3.0,,2.0,4.0,,,4.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0
1c49e54eee2ebd57badfeafb7653833c,INTRO Fall 2014,COURSERA,Other,False,yes,yes,yes,1.0,2.0,3.0,3.0,2.0,3.0,,,1.0,4.0,1.0,,,4.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0
3992c1b5d75e534358c343ec96c3487e,INTRO Fall 2014,COURSERA,Doctoral student,True,yes,yes,yes,1.0,1.0,1.0,1.0,1.0,1.0,,,,,3.0,,4.0,2.0,,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
7a8300d6b87311251ebd2ba6b00906f0,INTRO Fall 2014,COURSERA,Doctoral student,False,yes,yes,yes,1.0,1.0,1.0,0.0,1.0,1.0,,,,3.0,,4.0,,2.0,4.0,3.0,4.0,4.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0
0489495ec3de5e8112f6e4674be12ff8,INTRO Fall 2014,COURSERA,,,no,yes,yes,0.0,3.0,3.0,3.0,0.0,3.0,,,3.0,2.0,2.0,,2.0,2.0,,1.0,,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0
6d7b96ef815c971f43c815a2832ef7e8,INTRO Fall 2014,COURSERA,Other,False,yes,yes,yes,2.0,3.0,3.0,2.0,1.0,3.0,,,1.0,,2.0,1.0,,2.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0
f5c23d150659de280c9021cc38806d61,INTRO Fall 2014,COURSERA,,,no,yes,yes,2.0,2.0,2.0,2.0,2.0,2.0,,,,,4.0,,,,,,,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0
25ea530f52bb06ed918218a49c5014f8,INTRO Fall 2014,COURSERA,Other,True,no,yes,yes,1.0,3.0,1.0,2.0,2.0,3.0,,,,3.0,2.0,,,4.0,,3.0,,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0
65e6e33dc8839453a8577d661db7f150,INTRO Fall 2014,COURSERA,Doctoral student,False,no,yes,yes,1.0,3.0,1.0,2.0,0.0,2.0,,,,2.0,2.0,,,4.0,,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0
a825ed120b262b69c7fa18fa059a977c,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,2.0,3.0,3.0,2.0,1.0,1.0,,,3.0,4.0,4.0,,4.0,4.0,,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0
fc29beee8a1a79b3e5e30d951bffa3e5,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,1.0,2.0,2.0,2.0,2.0,2.0,,,,3.0,4.0,4.0,,2.0,4.0,4.0,,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0
2f74186227112074548b465153fe3bfe,INTRO Fall 2014,COURSERA,,,no,yes,yes,1.0,3.0,2.0,2.0,1.0,3.0,,,2.0,1.0,3.0,,,,,1.0,,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0
4140d3fae74c64b308e4dcb963e72573,INTRO Fall 2014,COURSERA,Faculty,True,yes,yes,yes,2.0,2.0,2.0,1.0,0.0,2.0,,,,2.0,4.0,,4.0,3.0,,3.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
2d8374ed3b7a797af2d1aa2c51eedab6,INTRO Fall 2014,COURSERA,Faculty,True,no,yes,yes,1.0,3.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
10f72751273d9c5b36710ce665163292,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,1.0,3.0,3.0,2.0,1.0,2.0,,,0.0,2.0,0.0,3.0,4.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
85fdc78619369d37afbf96453ef25dea,INTRO Fall 2014,COURSERA,,,no,yes,yes,2.0,3.0,3.0,2.0,1.0,0.0,,,2.0,2.0,1.0,4.0,,,4.0,1.0,,1.0,3.0,0.0,2.0,2.0,,4.0,0.0
ca6a7473110d5f4103876f2e71da0da1,INTRO Fall 2014,COURSERA,Faculty,True,yes,yes,yes,1.0,3.0,3.0,3.0,3.0,3.0,,,,2.0,4.0,,,3.0,,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0
0586fd97a497b2fd058abeaee66288e7,INTRO Fall 2014,COURSERA,Doctoral student,False,yes,yes,yes,0.0,3.0,3.0,3.0,3.0,3.0,,,4.0,2.0,3.0,,,2.0,,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0
119f1b945b844a7871c09cf6a0d221fb,INTRO Fall 2014,COURSERA,Faculty,False,no,yes,yes,1.0,3.0,3.0,3.0,3.0,3.0,,,,2.0,2.0,,,2.0,,2.0,,4.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0
2e9e7ed3cb99e3fc5ab7ab437d1bd7aa,INTRO Fall 2014,COURSERA,Doctoral student,True,no,yes,yes,1.0,2.0,2.0,2.0,3.0,2.0,,,,2.0,4.0,,,4.0,,,,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0
b3ea625f105f0cef029cd43b04fd8d2e,INTRO Fall 2014,COURSERA,Other,True,no,yes,yes,2.0,2.0,3.0,1.0,2.0,1.0,,,,4.0,1.0,,,1.0,,2.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
9efcffafbe8c1401381ab1669b938283,INTRO Fall 2014,COURSERA,,,yes,yes,yes,1.0,3.0,3.0,3.0,3.0,3.0,,,,3.0,1.0,,,3.0,,2.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0
00e9315a6553f17bda3afd6604530748,INTRO Fall 2014,COURSERA,,,yes,yes,yes,2.0,3.0,3.0,3.0,1.0,3.0,,,1.0,2.0,2.0,,,2.0,1.0,1.0,4.0,3.0,1.0,2.0,0.0,1.0,4.0,4.0,1.0
e87a58d840fd5d335f6899e8db8b8ef0,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,2.0,2.0,2.0,2.0,2.0,2.0,,,4.0,,2.0,,,4.0,,3.0,1.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0
be9e0146c9e8c172c1cd1d0f92db7185,INTRO Fall 2014,COURSERA,Faculty,True,no,yes,yes,1.0,2.0,3.0,3.0,3.0,3.0,,,,1.0,3.0,,,1.0,,2.0,,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0
032032e579926c3b352ea3936670a63a,INTRO Fall 2014,COURSERA,,,no,yes,yes,1.0,3.0,3.0,3.0,3.0,3.0,,,2.0,2.0,3.0,,,3.0,,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0
b6912cd6deb29691adc6992216372071,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,2.0,3.0,3.0,3.0,2.0,3.0,,,2.0,3.0,4.0,,,2.0,,,,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0
a21d6dd84d1d7fe2d6374577776286c5,INTRO Fall 2014,COURSERA,Other,True,no,yes,yes,1.0,2.0,1.0,1.0,2.0,1.0,,,,3.0,4.0,,,,,,3.0,,4.0,3.0,4.0,4.0,3.0,3.0,3.0
018d850332f667f144b6c9e234ea87c8,INTRO Fall 2014,COURSERA,,,yes,yes,yes,1.0,2.0,2.0,2.0,2.0,2.0,,,,4.0,3.0,4.0,4.0,3.0,,1.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0
0fea700ba33d1a83ba5d9164f11a8c8d,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,2.0,2.0,3.0,1.0,1.0,1.0,,,2.0,2.0,3.0,3.0,,1.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0
a3bdc28c3bf9f5e581f636a9ec5c0dd3,INTRO Fall 2014,COURSERA,,,no,yes,yes,2.0,2.0,3.0,3.0,3.0,2.0,,,3.0,2.0,4.0,,4.0,3.0,2.0,,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
ac0d09b0665045681a35e8037586c4e5,INTRO Fall 2014,COURSERA,Doctoral student,False,no,yes,yes,1.0,2.0,1.0,1.0,2.0,2.0,,,3.0,2.0,2.0,4.0,,3.0,4.0,,,4.0,,,,,,,
8585ded9b40fbc978fdd28c94cc1e7ba,INTRO Fall 2014,COURSERA,,,no,yes,yes,1.0,1.0,1.0,1.0,0.0,2.0,,,1.0,2.0,4.0,,,,,,,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0
a7b96265e88898e00b7b7290976920cf,INTRO Fall 2014,COURSERA,Doctoral student,False,no,yes,yes,2.0,3.0,3.0,2.0,1.0,2.0,,,1.0,1.0,3.0,2.0,,3.0,2.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
7cf6144e163bbfd8ae7065a194562b17,INTRO Fall 2014,COURSERA,,,no,yes,yes,2.0,1.0,1.0,1.0,3.0,2.0,,,3.0,4.0,4.0,,2.0,3.0,,3.0,,3.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0
53693530045e4f76245516eac3e452c2,INTRO Fall 2014,COURSERA,Doctoral student,True,no,yes,yes,0.0,3.0,3.0,3.0,1.0,3.0,,,2.0,3.0,2.0,2.0,,4.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0
ffb2be2e135859a8662384a9819d7fea,INTRO Fall 2014,COURSERA,Doctoral student,False,no,yes,yes,1.0,2.0,2.0,2.0,1.0,3.0,,,2.0,2.0,4.0,,,3.0,,0.0,,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
78add2ea793e3d33a055fdfbc03264e5,INTRO Fall 2014,COURSERA,,,yes,yes,yes,2.0,3.0,3.0,3.0,2.0,3.0,,,3.0,4.0,1.0,,,1.0,2.0,1.0,,2.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0
e57bef78cfd1bf24cf0ac5b68821f340,INTRO Fall 2014,COURSERA,Faculty,False,no,no,no,-1.0,2.0,2.0,2.0,2.0,2.0,,,2.0,1.0,4.0,,4.0,3.0,,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0
c1af58091d5b0fb83b2120451892b32c,INTRO Fall 2014,COURSERA,Doctoral student,False,no,yes,yes,1.0,1.0,1.0,1.0,1.0,1.0,,,3.0,4.0,2.0,4.0,,3.0,3.0,0.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0
d37dafa0077380daff1fea9ed898d365,INTRO Fall 2014,COURSERA,,,no,yes,yes,0.0,3.0,3.0,2.0,2.0,3.0,,,,1.0,2.0,,3.0,4.0,,,,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0
a7aedf50bfdc5e466f396b65f9ded1f1,INTRO Fall 2014,COURSERA,Other,True,no,yes,yes,1.0,2.0,2.0,3.0,2.0,3.0,,,,1.0,3.0,3.0,3.0,3.0,3.0,2.0,,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
2a97c7e2d8a8a74b29ede7aac90bc5c8,INTRO Fall 2014,COURSERA,Faculty,True,no,yes,yes,0.0,1.0,1.0,1.0,2.0,1.0,,,,2.0,4.0,2.0,4.0,3.0,4.0,3.0,,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0
df9639860f8d37f071e842448a420717,INTRO Fall 2014,COURSERA,Other,True,no,yes,yes,1.0,2.0,1.0,2.0,2.0,2.0,,,3.0,3.0,3.0,4.0,1.0,1.0,4.0,2.0,,4.0,2.0,2.0,2.0,3.0,3.0,2.0,0.0
4d45a363a76088188415b7b6186e90e9,INTRO Fall 2014,COURSERA,Doctoral student,False,no,yes,yes,1.0,3.0,3.0,2.0,3.0,2.0,,,2.0,3.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0
8557c089e54ce0d5c1b801ec9f556496,INTRO Fall 2014,COURSERA,Other,True,no,yes,yes,2.0,3.0,2.0,2.0,1.0,3.0,,,,4.0,1.0,4.0,,1.0,4.0,2.0,0.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0
87200563e5ec5e22ba05e9892f0148e5,INTRO Fall 2014,COURSERA,,,no,yes,yes,2.0,2.0,2.0,2.0,1.0,2.0,,,0.0,2.0,3.0,,,2.0,2.0,,,3.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0
ad5a19654c927000494a99d9f6cfc6fb,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,2.0,3.0,3.0,3.0,1.0,1.0,,,,3.0,4.0,2.0,,4.0,,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
654671c584f68c367d05c123e7c6003b,INTRO Fall 2014,COURSERA,,,no,yes,yes,1.0,3.0,3.0,3.0,2.0,3.0,,,0.0,,3.0,,3.0,4.0,,,,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
9b5a738319d01cd88ca21e27bc6d93ae,INTRO Fall 2014,COURSERA,Doctoral student,False,no,yes,no,1.0,2.0,2.0,1.0,1.0,1.0,,,,1.0,2.0,3.0,4.0,2.0,2.0,1.0,,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
babed5b542cee7be16e6a2a5646cb7ba,INTRO Fall 2014,COURSERA,,,no,yes,yes,1.0,3.0,2.0,3.0,3.0,3.0,,,,1.0,4.0,2.0,,4.0,3.0,4.0,,4.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0
1c9e314f5b4f0737d1bd2229c75713b3,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,1.0,3.0,2.0,3.0,2.0,3.0,,,,,4.0,,,4.0,3.0,2.0,,4.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0
d6cb2cd39a45ee008f934f6ddafd8e24,INTRO Fall 2014,COURSERA,Faculty,False,no,yes,yes,1.0,3.0,3.0,3.0,3.0,3.0,,,4.0,4.0,4.0,,4.0,4.0,,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0
8917d65f29aa5c9fb9bdfdf6fd1e37eb,INTRO Fall 2014,COURSERA,Other,True,yes,yes,yes,1.0,1.0,1.0,1.0,1.0,3.0,,,3.0,2.0,4.0,4.0,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
e9d523401af52ba081ce91f1c4595b18,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,2.0,2.0,2.0,1.0,1.0,1.0,,,4.0,4.0,4.0,,0.0,2.0,,1.0,1.0,4.0,3.0,3.0,,3.0,3.0,2.0,3.0
82b4647fb7e704e29eac81db7a51ac9c,INTRO Fall 2014,COURSERA,Other,True,no,yes,yes,2.0,2.0,1.0,1.0,0.0,1.0,,,3.0,3.0,2.0,0.0,,,0.0,,,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
59f5bc8547e72696328659acdd138592,INTRO Fall 2014,COURSERA,Other,False,yes,yes,yes,2.0,1.0,1.0,2.0,1.0,2.0,,,,2.0,3.0,,,2.0,,0.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0
74bbc499a54839db9b97e5754a6c3144,INTRO Fall 2014,COURSERA,Faculty,True,yes,yes,yes,1.0,0.0,0.0,0.0,0.0,2.0,,,,0.0,4.0,,,2.0,,3.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0
39d9ca91bcf90ae0fd7e49655d30c03b,INTRO Fall 2014,COURSERA,,,no,yes,yes,1.0,0.0,1.0,0.0,0.0,2.0,,,1.0,2.0,2.0,,,2.0,,,,4.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0
38b67cf8d263a55d6348849ef1605a09,INTRO Fall 2014,COURSERA,Faculty,False,no,yes,yes,1.0,1.0,2.0,3.0,2.0,2.0,,,,4.0,3.0,,,4.0,,,,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
80aee9e9563f74265d4065a4c744a96d,INTRO Fall 2014,COURSERA,Doctoral student,False,no,yes,yes,1.0,3.0,2.0,2.0,2.0,2.0,,,,1.0,3.0,,3.0,4.0,,2.0,,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0
f3a01792894cb0e47fa8e91a18bd7774,INTRO Fall 2014,COURSERA,,,no,yes,yes,1.0,2.0,1.0,1.0,2.0,1.0,,,,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0
3ede2410f773c8cceb648dfc33eba9c2,INTRO Fall 2014,COURSERA,Other,False,no,yes,no,2.0,1.0,3.0,1.0,1.0,1.0,,,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,,4.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0
78961d63e6e3115af33836c291b79214,INTRO Fall 2014,COURSERA,Faculty,True,no,yes,no,1.0,3.0,2.0,2.0,2.0,3.0,,,1.0,2.0,0.0,3.0,,1.0,3.0,,,4.0,2.0,,,,,2.0,
f43596f21449bbe01a7f1841f0adea90,INTRO Fall 2014,COURSERA,Other,True,no,yes,yes,2.0,3.0,2.0,3.0,3.0,3.0,,,3.0,3.0,4.0,,2.0,3.0,,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
6b05b82c123a063f8c6d05a3fe6ccc7d,INTRO Fall 2014,COURSERA,,,no,yes,yes,1.0,2.0,0.0,2.0,2.0,2.0,,,1.0,3.0,,2.0,,2.0,1.0,,,4.0,4.0,1.0,0.0,0.0,4.0,3.0,0.0
657248fd64aafb2f3b3e8a9537774c6f,INTRO Fall 2014,COURSERA,Other,True,no,yes,yes,1.0,0.0,3.0,0.0,0.0,0.0,,,,1.0,3.0,,4.0,3.0,,2.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0
093326da5bab2fd0d8a6548a3a40f64e,INTRO Fall 2014,COURSERA,,,yes,yes,yes,1.0,3.0,2.0,3.0,3.0,2.0,,,0.0,2.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,0.0,1.0
62f0ba41b60e28f193d3272c83841dc7,INTRO Fall 2014,COURSERA,Doctoral student,True,no,yes,yes,1.0,3.0,2.0,2.0,1.0,3.0,,,,2.0,4.0,4.0,4.0,,4.0,,,3.0,0.0,3.0,3.0,3.0,3.0,4.0,4.0
9af1be5b5002340ce2ba2a34af2c0211,INTRO Fall 2014,COURSERA,,,no,yes,yes,2.0,3.0,1.0,3.0,2.0,3.0,,,,2.0,3.0,4.0,4.0,3.0,4.0,,,0.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0
445b825a616937e76ac700b0e6632d2b,INTRO Fall 2014,COURSERA,Faculty,False,yes,yes,yes,2.0,0.0,3.0,1.0,1.0,1.0,,,,2.0,3.0,4.0,3.0,1.0,4.0,2.0,0.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0
73119657fc7336ce9f23b290f10ef0a5,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,1.0,1.0,2.0,2.0,2.0,2.0,,,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0
4c0bafac771376db8ea895c9f1cd6f28,INTRO Fall 2014,COURSERA,,,no,yes,yes,1.0,3.0,0.0,2.0,3.0,2.0,,,3.0,3.0,4.0,1.0,4.0,3.0,0.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
239425093f25fdf652068c7829ce4c06,INTRO Fall 2014,COURSERA,,,yes,yes,yes,1.0,1.0,3.0,0.0,0.0,0.0,,,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0
f90108b1c9fe3c2b1e94770f60da0d2b,INTRO Fall 2014,COURSERA,,,yes,no,yes,-1.0,3.0,3.0,1.0,2.0,1.0,,,4.0,4.0,0.0,4.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0
a56ce270170145fe3782493f00064a06,INTRO Fall 2014,COURSERA,Other,True,no,yes,yes,1.0,2.0,3.0,3.0,3.0,3.0,,,0.0,0.0,1.0,0.0,2.0,3.0,2.0,,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0
63688e298bd6abc19c752c96f4d378bb,INTRO Fall 2014,COURSERA,Doctoral student,False,yes,yes,yes,2.0,3.0,2.0,3.0,3.0,3.0,,,,0.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
bfa1db7ff18da0b8cc5c0caf7849a555,INTRO Fall 2014,COURSERA,Doctoral student,True,yes,yes,yes,1.0,3.0,3.0,3.0,1.0,1.0,,,1.0,3.0,3.0,4.0,,2.0,,2.0,,2.0,4.0,1.0,1.0,1.0,2.0,4.0,3.0
5ab3204f0aa90025edc9fb0f251d7a5a,INTRO Fall 2014,COURSERA,,,yes,yes,no,1.0,3.0,3.0,3.0,1.0,3.0,,,,,2.0,,2.0,4.0,3.0,,,2.0,2.0,4.0,2.0,1.0,4.0,4.0,4.0
7251008a9840d905b7e7e0ef5fa7f667,INTRO Fall 2014,COURSERA,,,no,yes,no,1.0,2.0,3.0,1.0,2.0,3.0,,,,,2.0,3.0,2.0,4.0,,,4.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0
577f766fe7e70d4e5d5ee1816ca2284d,INTRO Fall 2014,COURSERA,Doctoral student,True,no,yes,yes,1.0,3.0,2.0,3.0,3.0,3.0,,,4.0,4.0,3.0,,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0
bc4243eb5910508c6486e9868cb53798,INTRO Fall 2014,COURSERA,,,no,yes,yes,2.0,3.0,2.0,3.0,2.0,1.0,,,1.0,2.0,4.0,,,3.0,,2.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0
f19c662182f66e164fc4abcd0943f2d9,INTRO Fall 2014,COURSERA,Faculty,True,yes,yes,yes,2.0,3.0,1.0,3.0,3.0,2.0,,,,2.0,2.0,,,2.0,4.0,1.0,,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0
eace7c6dd0971254aa761c14d43deae8,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,1.0,1.0,0.0,2.0,2.0,1.0,,,,4.0,3.0,4.0,,4.0,2.0,,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0
cd5b9697dd2c3c5f6c581b37964b708b,INTRO Fall 2014,COURSERA,Faculty,True,yes,yes,yes,1.0,3.0,3.0,2.0,2.0,2.0,,,3.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0
f9c2eee3d70d04b664f307c7f8b0eec6,INTRO Fall 2014,COURSERA,,,no,yes,yes,1.0,1.0,3.0,1.0,1.0,2.0,,,0.0,2.0,2.0,3.0,3.0,,,1.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0
c408d26e1ea24843e830c6b8b78ab938,INTRO Fall 2014,COURSERA,Other,False,no,yes,yes,1.0,3.0,3.0,1.0,1.0,2.0,,,,2.0,2.0,2.0,3.0,1.0,,0.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
e0dd7de76a3cc6fbafb7dd9707588d10,INTRO Fall 2014,COURSERA,Doctoral student,False,no,yes,yes,2.0,3.0,3.0,3.0,3.0,1.0,,,,1.0,2.0,,4.0,4.0,3.0,2.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0
1580ce3580427de782732978365e90a5,INTRO Fall 2014,COURSERA,Doctoral student,True,yes,yes,yes,1.0,3.0,2.0,2.0,2.0,2.0,,,4.0,4.0,2.0,3.0,,4.0,3.0,4.0,,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0
8b1223751e808697e3df2ae390e9d8b0,INTRO Fall 2014,COURSERA,Doctoral student,False,yes,yes,yes,1.0,3.0,2.0,1.0,3.0,2.0,,,0.0,2.0,4.0,2.0,3.0,1.0,4.0,1.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0
a12cb1f469965b5f3644b0f1f397cc79,INTRO Fall 2014,COURSERA,Post-doctoral researcher,True,no,yes,yes,1.0,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0
c89b24c75ca4ad7874691d3558a32711,INTRO Fall 2014,COURSERA,Post-doctoral researcher,True,no,yes,yes,2.0,2.0,2.0,2.0,3.0,1.0,,,,2.0,1.0,,4.0,2.0,,2.0,4.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0
c41c7908767f35a4e986ccddc02674aa,INTRO Fall 2014,COURSERA,Other,False,yes,yes,no,2.0,2.0,3.0,2.0,2.0,2.0,,,,1.0,3.0,,,4.0,,2.0,,4.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0
